order_id,order_number,customer_id,order_date,order_timestamp,sales_channel,order_status,payment_method,payment_status,currency,billing_city,billing_state,shipping_city,shipping_state,shipping_postal_code,fulfillment_center,shipping_method,estimated_delivery_date,actual_delivery_date,item_count,total_quantity,subtotal_amount,discount_amount,tax_amount,shipping_charge,total_order_amount,coupon_code,is_gift,cancellation_reason,last_updated_timestamp
500091,ORD500091,102056,2025-12-09,2025-12-09 19:18:36,Mobile App,Cancelled,Cash on Delivery,Voided,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-BLR-01,Express,2025-12-12,,2,2,16933.34,1693.33,1798.72,0.00,17038.73,LOYALTY10,N,Duplicate Order,2025-12-09 23:41:36
502000,ORD502000,101299,2025-12-10,2025-12-10 00:23:14,Store Assisted,Shipped,UPI,Paid,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-CHE-01,Standard,2025-12-15,,1,4,136024.72,0.00,24484.45,0.00,160509.17,,N,,2025-12-15 02:00:14
500423,ORD500423,101514,2025-12-10,2025-12-10 05:17:24,Store Assisted,Delivered,Cash on Delivery,Paid,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-CHE-01,Standard,2025-12-15,2025-12-15,4,11,201686.73,20168.67,25252.50,0.00,206770.56,LOYALTY10,N,,2025-12-12 05:52:24
501884,ORD501884,100931,2025-12-10,2025-12-10 16:22:12,Store Assisted,Delivered,UPI,Paid,INR,Chennai,Tamil Nadu,Chennai,Tamil Nadu,600042,FC-HYD-01,Standard,2025-12-15,2025-12-15,2,5,4139.63,413.96,199.22,0.00,3924.89,WELCOME10,N,,2025-12-13 19:56:12
500795,ORD500795,102089,2025-12-10,2025-12-10 21:19:48,Website,Delivered,Cash on Delivery,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-CHE-01,Express,2025-12-13,2025-12-14,1,1,11931.85,1193.18,1932.96,0.00,12671.63,WELCOME10,N,,2025-12-14 05:57:48
500498,ORD500498,100830,2025-12-10,2025-12-10 22:29:45,Store Assisted,Delivered,Wallet,Pending,INR,Bengaluru,Karnataka,Delhi,Delhi,110017,FC-DEL-01,Standard,2025-12-15,2025-12-15,3,3,22481.39,2248.14,1092.26,0.00,21325.51,LOYALTY10,Y,,2025-12-16 22:52:45
500719,ORD500719,100938,2025-12-11,2025-12-11 05:49:40,Store Assisted,Delivered,Credit Card,Paid,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-DEL-01,Express,2025-12-14,2025-12-14,4,9,19954.18,0.00,4412.39,0.00,24366.57,,N,,2025-12-12 07:29:40
500096,ORD500096,102096,2025-12-11,2025-12-11 07:17:17,Mobile App,Delivered,Cash on Delivery,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-BLR-01,Standard,2025-12-16,2025-12-15,3,6,47773.90,2388.70,3858.95,0.00,49244.15,SAVE5,N,,2025-12-17 14:52:17
500636,ORD500636,102156,2025-12-11,2025-12-11 11:10:56,Marketplace,Delivered,Debit Card,Pending,INR,Bengaluru,Karnataka,Bengaluru,Karnataka,560037,FC-BLR-01,Standard,2025-12-16,2025-12-16,5,13,15457.46,1545.75,1000.93,0.00,14912.64,WELCOME10,Y,,2025-12-18 18:32:56
500360,ORD500360,101723,2025-12-12,2025-12-12 01:07:29,Marketplace,Delivered,Credit Card,Paid,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-DEL-01,Standard,2025-12-17,2025-12-16,4,13,26791.65,2679.16,2913.63,0.00,27026.12,LOYALTY10,Y,,2025-12-14 08:36:29
500119,ORD500119,100043,2025-12-12,2025-12-12 01:09:28,Mobile App,Delivered,Wallet,Paid,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-HYD-01,Express,2025-12-15,2025-12-15,1,2,3205.48,160.27,548.14,0.00,3593.35,SAVE5,N,,2025-12-12 04:47:28
500379,ORD500379,100645,2025-12-12,2025-12-12 01:15:34,Mobile App,Delivered,Cash on Delivery,Paid,INR,Hyderabad,Telangana,Hyderabad,Telangana,500081,FC-MUM-01,Express,2025-12-15,2025-12-16,3,8,7389.88,0.00,971.55,0.00,8361.43,,N,,2025-12-14 06:21:34
502334,ORD502334,101320,2025-12-12,2025-12-12 19:15:39,Marketplace,Delivered,Debit Card,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-BLR-01,Standard,2025-12-17,2025-12-17,2,4,32668.82,3266.88,7034.55,0.00,36436.49,LOYALTY10,N,,2025-12-14 23:54:39
500061,ORD500061,100610,2025-12-12,2025-12-12 21:12:38,Marketplace,Delivered,Debit Card,Paid,INR,Delhi,Delhi,Delhi,Delhi,110017,FC-HYD-01,Standard,2025-12-17,2025-12-19,3,9,129791.04,0.00,13161.92,0.00,142952.96,,Y,,2025-12-12 23:32:38
501345,ORD501345,102157,2025-12-12,2025-12-12 22:54:00,Website,Delivered,Net Banking,Paid,INR,Bengaluru,Karnataka,Bengaluru,Karnataka,560037,FC-HYD-01,Standard,2025-12-17,2025-12-16,4,10,15637.56,1563.76,1536.57,0.00,15610.37,WELCOME10,N,,2025-12-13 01:24:00
501403,ORD501403,101630,2025-12-13,2025-12-13 01:14:13,Website,Delivered,Debit Card,Paid,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-CHE-01,Express,2025-12-16,2025-12-17,2,4,75098.31,7509.83,112.46,0.00,67700.94,LOYALTY10,N,,2025-12-14 08:54:13
500235,ORD500235,101139,2025-12-13,2025-12-13 10:15:50,Mobile App,Returned,UPI,Partially Refunded,INR,Secunderabad,Telangana,Vijayawada,Andhra Pradesh,520010,FC-CHE-01,Standard,2025-12-18,2025-12-19,4,10,40121.91,6018.29,5479.05,0.00,39582.67,FESTIVE15,N,,2025-12-15 13:50:50
500289,ORD500289,101699,2025-12-13,2025-12-13 20:06:54,Marketplace,Delivered,Debit Card,Paid,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-DEL-01,Standard,2025-12-18,2025-12-17,2,8,22787.76,0.00,2012.80,0.00,24800.56,,N,,2025-12-13 23:17:54
501070,ORD501070,101170,2025-12-14,2025-12-14 04:05:54,Mobile App,Returned,Debit Card,Refunded,INR,Delhi,Delhi,Delhi,Delhi,110017,FC-CHE-01,Express,2025-12-17,2025-12-16,5,11,103501.27,0.00,13452.25,0.00,116953.52,,N,,2025-12-17 08:24:54
502082,ORD502082,100604,2025-12-14,2025-12-14 04:54:12,Mobile App,Delivered,Net Banking,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-HYD-01,Standard,2025-12-19,2025-12-19,1,3,74652.06,11197.81,0.00,0.00,63454.25,FESTIVE15,N,,2025-12-19 10:51:12
501016,ORD501016,100517,2025-12-14,2025-12-14 09:42:48,Marketplace,Delivered,Credit Card,Paid,INR,Chennai,Tamil Nadu,Vijayawada,Andhra Pradesh,520010,FC-CHE-01,Standard,2025-12-19,2025-12-19,3,8,24029.82,4805.96,3042.52,0.00,22266.38,APP20,N,,2025-12-17 15:11:48
500304,ORD500304,101602,2025-12-14,2025-12-14 09:46:07,Store Assisted,Shipped,UPI,Paid,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-BLR-01,Standard,2025-12-19,,4,12,59315.34,11863.07,9371.85,0.00,56824.12,APP20,N,,2025-12-19 10:06:07
500882,ORD500882,100386,2025-12-14,2025-12-14 11:58:54,Website,Shipped,Credit Card,Paid,INR,Delhi,Delhi,Chennai,Tamil Nadu,600042,FC-BLR-01,Express,2025-12-17,,5,16,190147.59,19014.76,10324.49,0.00,181457.32,WELCOME10,N,,2025-12-20 16:18:54
501182,ORD501182,100945,2025-12-14,2025-12-14 13:13:03,Website,Delivered,Cash on Delivery,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-BLR-01,Express,2025-12-17,2025-12-17,1,1,12576.20,0.00,3521.34,0.00,16097.54,,Y,,2025-12-21 13:47:03
501408,ORD501408,101762,2025-12-14,2025-12-14 22:47:06,Website,Delivered,Debit Card,Paid,INR,Warangal,Telangana,Hyderabad,Telangana,500081,FC-DEL-01,Express,2025-12-17,2025-12-17,2,3,24809.52,2480.95,1631.91,0.00,23960.48,WELCOME10,N,,2025-12-22 06:48:06
501667,ORD501667,101757,2025-12-15,2025-12-15 01:23:29,Mobile App,Delivered,UPI,Paid,INR,Warangal,Telangana,Warangal,Telangana,506002,FC-HYD-01,Standard,2025-12-20,2025-12-19,2,4,8927.98,1785.60,1153.39,0.00,8295.77,APP20,N,,2025-12-19 04:23:29
501505,ORD501505,100088,2025-12-15,2025-12-15 01:42:01,Store Assisted,Delivered,Credit Card,Paid,INR,Visakhapatnam,Andhra Pradesh,Pune,Maharashtra,411014,FC-CHE-01,Standard,2025-12-20,2025-12-20,2,4,3616.71,361.67,335.12,0.00,3590.16,LOYALTY10,Y,,2025-12-18 05:09:01
502305,ORD502305,100231,2025-12-16,2025-12-16 15:35:15,Website,Cancelled,Cash on Delivery,Voided,INR,Warangal,Telangana,Pune,Maharashtra,411014,FC-CHE-01,Same Day,2025-12-16,,2,5,2794.12,0.00,149.77,0.00,2943.89,,N,Customer Request,2025-12-16 16:01:15
501141,ORD501141,100782,2025-12-16,2025-12-16 20:12:13,Marketplace,Delivered,Debit Card,Paid,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-MUM-01,Same Day,2025-12-16,2025-12-16,2,7,82190.30,12328.55,320.38,0.00,70182.13,FESTIVE15,N,,2025-12-17 02:53:13
500070,ORD500070,101794,2025-12-16,2025-12-16 22:17:58,Website,Delivered,Credit Card,Pending,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-BLR-01,Express,2025-12-19,2025-12-19,5,11,89518.30,4475.91,13367.22,0.00,98409.61,SAVE5,N,,2025-12-25 06:15:58
500369,ORD500369,101349,2025-12-17,2025-12-17 00:32:09,Mobile App,Delivered,UPI,Paid,INR,Chennai,Tamil Nadu,Chennai,Tamil Nadu,600042,FC-BLR-01,Standard,2025-12-22,2025-12-22,2,2,58058.35,0.00,11807.24,0.00,69865.59,,N,,2025-12-21 02:13:09
501125,ORD501125,102053,2025-12-17,2025-12-17 01:55:54,Store Assisted,Delivered,Wallet,Paid,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-HYD-01,Standard,2025-12-22,2025-12-24,1,3,49964.46,4996.45,5396.16,0.00,50364.17,WELCOME10,N,,2025-12-20 03:39:54
501936,ORD501936,101044,2025-12-17,2025-12-17 07:54:15,Marketplace,Delivered,Debit Card,Paid,INR,Hyderabad,Telangana,Hyderabad,Telangana,500081,FC-CHE-01,Same Day,2025-12-17,2025-12-17,5,8,52174.89,7826.23,4717.32,0.00,49065.98,FESTIVE15,N,,2025-12-19 16:48:15
500116,ORD500116,100731,2025-12-17,2025-12-17 09:51:17,Store Assisted,Shipped,Net Banking,Paid,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-MUM-01,Express,2025-12-20,,2,6,121950.24,0.00,26021.27,0.00,147971.51,,N,,2025-12-17 09:54:17
500140,ORD500140,100548,2025-12-17,2025-12-17 12:51:31,Website,Delivered,Cash on Delivery,Paid,INR,Hyderabad,Telangana,Warangal,Telangana,506002,FC-HYD-01,Standard,2025-12-22,2025-12-21,1,1,1465.03,0.00,73.25,60.00,1598.28,,N,,2025-12-23 20:28:31
501093,ORD501093,102232,2025-12-17,2025-12-17 17:58:09,Mobile App,Returned,Credit Card,Partially Refunded,INR,Bengaluru,Karnataka,Bengaluru,Karnataka,560037,FC-CHE-01,Standard,2025-12-22,2025-12-22,5,11,43705.84,4370.58,4170.18,0.00,43505.44,WELCOME10,N,,2025-12-21 00:00:09
501445,ORD501445,100249,2025-12-17,2025-12-17 22:40:13,Website,Cancelled,Debit Card,Voided,INR,Chennai,Tamil Nadu,Chennai,Tamil Nadu,600042,FC-CHE-01,Standard,2025-12-22,,2,7,64028.31,6402.83,6915.06,0.00,64540.54,LOYALTY10,N,Duplicate Order,2025-12-23 23:39:13
501883,ORD501883,100914,2025-12-18,2025-12-18 04:13:43,Marketplace,Delivered,Wallet,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-BLR-01,Standard,2025-12-23,2025-12-23,5,7,57216.39,2860.82,692.99,0.00,55048.56,SAVE5,Y,,2025-12-20 09:56:43
502177,ORD502177,100854,2025-12-18,2025-12-18 09:31:25,Mobile App,Delivered,Credit Card,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-CHE-01,Standard,2025-12-23,2025-12-23,2,5,76380.53,15276.11,3525.14,0.00,64629.56,APP20,N,,2025-12-22 15:06:25
500071,ORD500071,102060,2025-12-18,2025-12-18 12:46:48,Website,Cancelled,Wallet,Refunded,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-BLR-01,Standard,2025-12-23,,2,3,32005.35,3200.53,8065.35,0.00,36870.17,LOYALTY10,N,Customer Request,2025-12-23 17:47:48
501191,ORD501191,100514,2025-12-19,2025-12-19 03:51:44,Marketplace,Delivered,Debit Card,Paid,INR,Delhi,Delhi,Delhi,Delhi,110017,FC-DEL-01,Express,2025-12-22,2025-12-23,2,6,69824.76,6982.48,7714.17,0.00,70556.45,WELCOME10,N,,2025-12-22 10:42:44
502186,ORD502186,102163,2025-12-19,2025-12-19 08:33:33,Marketplace,Delivered,Cash on Delivery,Paid,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-DEL-01,Express,2025-12-22,2025-12-23,1,2,31917.24,4787.59,7596.30,0.00,34725.95,FESTIVE15,N,,2025-12-24 16:36:33
500825,ORD500825,102026,2025-12-19,2025-12-19 09:09:07,Mobile App,Delivered,Cash on Delivery,Paid,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-BLR-01,Standard,2025-12-24,2025-12-25,5,14,174344.32,17434.43,15931.54,0.00,172841.43,LOYALTY10,N,,2025-12-19 13:05:07
501629,ORD501629,100479,2025-12-19,2025-12-19 20:00:12,Website,Returned,Cash on Delivery,Refunded,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-CHE-01,Standard,2025-12-24,2025-12-25,4,7,23521.29,0.00,4654.12,0.00,28175.41,,N,,2025-12-20 01:43:12
501008,ORD501008,100903,2025-12-19,2025-12-19 22:15:02,Mobile App,Delivered,Debit Card,Paid,INR,Chennai,Tamil Nadu,Chennai,Tamil Nadu,600042,FC-MUM-01,Standard,2025-12-24,2025-12-26,5,11,122332.28,24466.46,21261.24,0.00,119127.06,APP20,Y,,2025-12-23 07:14:02
501924,ORD501924,101160,2025-12-19,2025-12-19 23:19:28,Store Assisted,Delivered,Credit Card,Paid,INR,Chennai,Tamil Nadu,Chennai,Tamil Nadu,600042,FC-HYD-01,Standard,2025-12-24,2025-12-24,3,4,16768.77,1676.88,74.52,0.00,15166.41,WELCOME10,N,,2025-12-20 02:56:28
500414,ORD500414,101682,2025-12-20,2025-12-20 00:12:49,Website,Delivered,Wallet,Paid,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-DEL-01,Standard,2025-12-25,2025-12-24,1,4,140666.28,28133.26,13503.96,0.00,126036.98,APP20,Y,,2025-12-24 06:15:49
500147,ORD500147,100775,2025-12-20,2025-12-20 04:24:48,Website,Delivered,Debit Card,Paid,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-BLR-01,Standard,2025-12-25,2025-12-24,2,4,96080.76,4804.04,19531.35,0.00,110808.07,SAVE5,Y,,2025-12-28 05:06:48
500523,ORD500523,100955,2025-12-20,2025-12-20 06:00:26,Marketplace,Delivered,UPI,Paid,INR,Hyderabad,Telangana,Hyderabad,Telangana,500081,FC-MUM-01,Express,2025-12-23,2025-12-24,1,2,4153.24,622.99,635.45,0.00,4165.70,FESTIVE15,N,,2025-12-20 08:33:26
501045,ORD501045,100324,2025-12-20,2025-12-20 15:21:33,Marketplace,Delivered,Wallet,Paid,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-DEL-01,Standard,2025-12-25,2025-12-27,3,8,157053.67,7852.68,13190.11,0.00,162391.10,SAVE5,Y,,2025-12-26 19:11:33
500620,ORD500620,100273,2025-12-20,2025-12-20 16:28:10,Store Assisted,Delivered,Cash on Delivery,Paid,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-BLR-01,Standard,2025-12-25,2025-12-26,5,16,44804.29,8960.86,5631.18,0.00,41474.61,APP20,N,,2025-12-20 20:04:10
500660,ORD500660,101673,2025-12-21,2025-12-21 20:02:04,Marketplace,Delivered,Credit Card,Paid,INR,Chennai,Tamil Nadu,Chennai,Tamil Nadu,600042,FC-CHE-01,Standard,2025-12-26,2025-12-25,4,7,39324.61,1966.23,9055.02,0.00,46413.40,SAVE5,N,,2025-12-26 04:07:04
501496,ORD501496,101384,2025-12-22,2025-12-22 03:51:17,Marketplace,Delivered,Credit Card,Paid,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-DEL-01,Standard,2025-12-27,2025-12-28,1,1,20526.10,1026.31,3509.96,0.00,23009.75,SAVE5,Y,,2025-12-22 09:17:17
501591,ORD501591,100689,2025-12-22,2025-12-22 06:56:45,Store Assisted,Delivered,UPI,Paid,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-DEL-01,Same Day,2025-12-22,2025-12-21,5,12,66534.28,0.00,8004.29,0.00,74538.57,,N,,2025-12-23 15:43:45
500552,ORD500552,100164,2025-12-22,2025-12-22 11:38:31,Website,Shipped,Cash on Delivery,Pending,INR,Chennai,Tamil Nadu,Chennai,Tamil Nadu,600042,FC-CHE-01,Standard,2025-12-27,,5,15,96961.77,9696.18,9340.40,0.00,96605.99,LOYALTY10,N,,2025-12-25 16:49:31
501321,ORD501321,101453,2025-12-22,2025-12-22 22:17:35,Marketplace,Delivered,Credit Card,Paid,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-MUM-01,Express,2025-12-25,2025-12-25,3,6,44369.72,4436.97,3252.12,0.00,43184.87,LOYALTY10,N,,2025-12-26 07:04:35
502026,ORD502026,101356,2025-12-23,2025-12-23 03:12:36,Marketplace,Returned,Wallet,Partially Refunded,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-HYD-01,Same Day,2025-12-23,2025-12-25,5,11,83205.47,16641.09,8669.30,0.00,75233.68,APP20,N,,2025-12-28 06:08:36
502337,ORD502337,100574,2025-12-23,2025-12-23 04:41:05,Marketplace,Returned,Wallet,Partially Refunded,INR,Bengaluru,Karnataka,Bengaluru,Karnataka,560037,FC-DEL-01,Express,2025-12-26,2025-12-26,5,15,130344.51,0.00,9194.30,0.00,139538.81,,Y,,2025-12-31 10:39:05
500584,ORD500584,101737,2025-12-23,2025-12-23 04:56:18,Marketplace,Delivered,Wallet,Paid,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-DEL-01,Same Day,2025-12-23,2025-12-23,2,5,48906.60,7335.99,7153.74,0.00,48724.35,FESTIVE15,Y,,2025-12-27 05:20:18
501656,ORD501656,102164,2025-12-23,2025-12-23 09:38:22,Mobile App,Delivered,Net Banking,Paid,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-BLR-01,Standard,2025-12-28,2025-12-30,3,7,87673.54,13151.03,12478.89,0.00,87001.40,FESTIVE15,N,,2025-12-25 10:24:22
501827,ORD501827,101835,2025-12-23,2025-12-23 12:41:55,Website,Delivered,Credit Card,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-MUM-01,Standard,2025-12-28,2025-12-28,2,7,7032.83,703.28,638.63,0.00,6968.18,LOYALTY10,N,,2025-12-28 16:18:55
501060,ORD501060,101156,2025-12-23,2025-12-23 13:45:08,Marketplace,Delivered,Net Banking,Paid,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-DEL-01,Standard,2025-12-28,2025-12-28,4,10,42515.77,0.00,3581.65,0.00,46097.42,,N,,2025-12-29 15:16:08
500906,ORD500906,100254,2025-12-23,2025-12-23 19:03:07,Marketplace,Delivered,Cash on Delivery,Paid,INR,Bengaluru,Karnataka,Bengaluru,Karnataka,560037,FC-BLR-01,Same Day,2025-12-23,2025-12-24,4,15,145385.11,7269.26,16277.26,0.00,154393.11,SAVE5,N,,2025-12-27 19:49:07
501690,ORD501690,101104,2025-12-23,2025-12-23 19:41:39,Marketplace,Cancelled,Debit Card,Failed,INR,Bengaluru,Karnataka,Chennai,Tamil Nadu,600042,FC-CHE-01,Express,2025-12-26,,3,8,124732.24,24946.45,12887.12,0.00,112672.91,APP20,N,Duplicate Order,2025-12-25 02:22:39
502316,ORD502316,100909,2025-12-24,2025-12-24 06:54:59,Mobile App,Shipped,Debit Card,Paid,INR,Hyderabad,Telangana,Hyderabad,Telangana,500081,FC-MUM-01,Standard,2025-12-29,,4,8,113392.01,0.00,13255.95,0.00,126647.96,,N,,2026-01-01 10:30:59
500815,ORD500815,102024,2025-12-24,2025-12-24 17:13:53,Mobile App,Delivered,Debit Card,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-HYD-01,Standard,2025-12-29,2025-12-30,1,3,4241.25,424.12,687.08,0.00,4504.21,LOYALTY10,N,,2025-12-29 23:12:53
500204,ORD500204,101267,2025-12-25,2025-12-25 14:23:04,Mobile App,Cancelled,Net Banking,Failed,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-HYD-01,Standard,2025-12-30,,4,8,172564.00,8628.20,24775.30,0.00,188711.10,SAVE5,N,Inventory Unavailable,2025-12-28 22:06:04
502197,ORD502197,101315,2025-12-25,2025-12-25 16:19:36,Website,Delivered,Debit Card,Paid,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-MUM-01,Express,2025-12-28,2025-12-28,3,5,13311.04,665.55,3403.65,0.00,16049.14,SAVE5,Y,,2025-12-30 18:11:36
502141,ORD502141,101901,2025-12-25,2025-12-25 21:01:55,Marketplace,Returned,UPI,Refunded,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-DEL-01,Standard,2025-12-30,2026-01-01,3,6,6863.09,1372.62,1371.20,0.00,6861.67,APP20,Y,,2026-01-03 04:32:55
501560,ORD501560,101119,2025-12-25,2025-12-25 22:18:01,Marketplace,Delivered,Net Banking,Paid,INR,Vijayawada,Andhra Pradesh,Chennai,Tamil Nadu,600042,FC-CHE-01,Standard,2025-12-30,2025-12-30,3,11,142128.14,7106.41,22867.10,0.00,157888.83,SAVE5,N,,2026-01-03 00:19:01
502268,ORD502268,101491,2025-12-26,2025-12-26 09:25:19,Website,Delivered,Cash on Delivery,Paid,INR,Visakhapatnam,Andhra Pradesh,Chennai,Tamil Nadu,600042,FC-BLR-01,Standard,2025-12-31,2025-12-31,1,4,4404.76,0.00,1233.33,0.00,5638.09,,N,,2025-12-29 11:11:19
501866,ORD501866,101173,2025-12-26,2025-12-26 20:16:37,Website,Delivered,Wallet,Paid,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-MUM-01,Standard,2025-12-31,2025-12-31,3,5,169469.58,33893.92,22715.62,0.00,158291.28,APP20,Y,,2025-12-31 22:00:37
501286,ORD501286,101320,2025-12-27,2025-12-27 14:24:06,Store Assisted,Delivered,Debit Card,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-CHE-01,Express,2025-12-30,2025-12-30,5,15,93413.42,9341.34,6681.70,0.00,90753.78,WELCOME10,N,,2025-12-29 20:33:06
501622,ORD501622,102044,2025-12-29,2025-12-29 06:09:58,Marketplace,Returned,Wallet,Partially Refunded,INR,Bengaluru,Karnataka,Bengaluru,Karnataka,560037,FC-BLR-01,Same Day,2025-12-29,2025-12-30,1,3,47765.91,4776.59,12037.01,0.00,55026.33,WELCOME10,Y,,2025-12-31 13:28:58
500372,ORD500372,100747,2025-12-29,2025-12-29 07:29:22,Website,Cancelled,Net Banking,Failed,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-CHE-01,Standard,2026-01-03,,3,8,23841.98,2384.20,4598.91,0.00,26056.69,LOYALTY10,N,Payment Failure,2025-12-31 10:43:22
501229,ORD501229,100659,2025-12-31,2025-12-31 05:30:05,Website,Returned,UPI,Partially Refunded,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-DEL-01,Standard,2026-01-05,2026-01-06,3,7,48265.09,4826.51,1251.27,0.00,44689.85,WELCOME10,N,,2026-01-07 12:07:05
500573,ORD500573,101914,2025-12-31,2025-12-31 20:31:10,Mobile App,Delivered,Cash on Delivery,Paid,INR,Chennai,Tamil Nadu,Chennai,Tamil Nadu,600042,FC-DEL-01,Express,2026-01-03,2026-01-04,5,16,62172.25,12434.45,7074.00,0.00,56811.80,APP20,Y,,2026-01-08 03:52:10
500259,ORD500259,100705,2026-01-01,2026-01-01 00:36:37,Website,Delivered,Debit Card,Paid,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-DEL-01,Standard,2026-01-06,2026-01-07,5,15,129523.32,12952.33,17040.09,0.00,133611.08,WELCOME10,Y,,2026-01-01 04:20:37
502207,ORD502207,100186,2026-01-01,2026-01-01 11:48:30,Store Assisted,Delivered,Debit Card,Pending,INR,Chennai,Tamil Nadu,Chennai,Tamil Nadu,600042,FC-BLR-01,Same Day,2026-01-01,2026-01-02,4,13,94043.39,0.00,3007.14,0.00,97050.53,,N,,2026-01-03 16:56:30
502226,ORD502226,101171,2026-01-01,2026-01-01 15:25:21,Mobile App,Delivered,Wallet,Paid,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-BLR-01,Standard,2026-01-06,2026-01-06,5,12,66117.26,6611.73,5072.48,0.00,64578.01,WELCOME10,Y,,2026-01-04 17:50:21
500805,ORD500805,100333,2026-01-01,2026-01-01 17:11:41,Marketplace,Delivered,UPI,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-HYD-01,Standard,2026-01-06,2026-01-06,2,4,4660.42,932.08,461.59,0.00,4189.93,APP20,N,,2026-01-06 00:36:41
500339,ORD500339,101881,2026-01-01,2026-01-01 18:10:58,Store Assisted,Delivered,Net Banking,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-MUM-01,Standard,2026-01-06,2026-01-08,5,15,91615.24,18323.05,5899.32,0.00,79191.51,APP20,N,,2026-01-09 02:30:58
501795,ORD501795,101334,2026-01-02,2026-01-02 00:16:44,Mobile App,Cancelled,Cash on Delivery,Failed,INR,Bengaluru,Karnataka,Bengaluru,Karnataka,560037,FC-MUM-01,Express,2026-01-05,,1,3,61210.98,0.00,3060.55,0.00,64271.53,,N,Payment Failure,2026-01-10 01:14:44
502259,ORD502259,101765,2026-01-02,2026-01-02 02:22:24,Marketplace,Returned,Credit Card,Partially Refunded,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-MUM-01,Standard,2026-01-07,2026-01-07,4,9,8574.44,1286.17,1606.08,0.00,8894.35,FESTIVE15,N,,2026-01-10 09:21:24
500377,ORD500377,101965,2026-01-02,2026-01-02 09:07:58,Mobile App,Delivered,UPI,Paid,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-CHE-01,Standard,2026-01-07,2026-01-09,1,3,42176.82,0.00,7591.83,0.00,49768.65,,N,,2026-01-07 13:16:58
